╔══════════════════════════════════════════════════════════════╗
║  Flush+Reload Demo  –  ATTACKER  (ARMv8 / Cortex-A53)      ║
║  Monitoring spy file for victim accesses to session token.  ║
╚══════════════════════════════════════════════════════════════╝

[attacker] Timer frequency: 19200000 Hz  (52.1 ns/tick)

[attacker] Waiting for spy file '/tmp/fr_demo_spy' …

[attacker] Spy file opened (fd=4)
[attacker] Spy page mapped at virtual 0xffff89e28000  (shared physical page)

[attacker] ── Phase 1: Calibration ──────────────────────────
[attacker] Calibration results (200 samples):
[attacker]   L2 cache HIT  =    134 ns  (line already in cache)
[attacker]   DRAM miss     =   2355 ns  (line not in cache)
[attacker]   Threshold     =   1244 ns  (midpoint)

[attacker] ── Phase 2: Flush+Reload Sampling ─────────────────
[attacker] Collecting 200 samples (warmup=10, wait=70 ms per sample)

  Sample  Reload(ns)  Decision  Running hit count
  140     1302        miss      10 hits so far
  141     2343        miss      10 hits so far
  142     1770        miss      10 hits so far
  143     2239        miss      10 hits so far
  144     1510        miss      10 hits so far
  145     1666        miss      10 hits so far
  146     1093        HIT ◄   11 hits so far
  147     1666        miss      11 hits so far
  148     1927        miss      11 hits so far
  149     1562        miss      11 hits so far
  150     1718        miss      11 hits so far
  151     2604        miss      11 hits so far
  152     1979        miss      11 hits so far
  153     1354        miss      11 hits so far
  154     1406        miss      11 hits so far
  155     1250        miss      11 hits so far
  156     1406        miss      11 hits so far
  157     1614        miss      11 hits so far
  158     1614        miss      11 hits so far
  159     2968        miss      11 hits so far
  160     1927        miss      11 hits so far
  161     1354        miss      11 hits so far
  162     2239        miss      11 hits so far
  163     1979        miss      11 hits so far
  164     1458        miss      11 hits so far
  165     1718        miss      11 hits so far
  166     10208       miss      11 hits so far
  167     781         HIT ◄   12 hits so far
  168     2916        miss      12 hits so far
  169     1770        miss      12 hits so far
  170     2552        miss      12 hits so far
  171     1979        miss      12 hits so far
  172     1979        miss      12 hits so far
  173     1718        miss      12 hits so far
  174     1979        miss      12 hits so far
  175     1145        HIT ◄   13 hits so far
  176     3385        miss      13 hits so far
  177     1927        miss      13 hits so far
  178     1562        miss      13 hits so far
  179     1562        miss      13 hits so far
  180     1927        miss      13 hits so far
  181     1197        HIT ◄   14 hits so far
  182     1406        miss      14 hits so far
  183     1822        miss      14 hits so far
  184     2656        miss      14 hits so far
  185     2083        miss      14 hits so far
  186     2291        miss      14 hits so far
  187     2187        miss      14 hits so far
  188     2187        miss      14 hits so far
  189     2395        miss      14 hits so far
  190     2239        miss      14 hits so far
  191     1510        miss      14 hits so far
  192     2447        miss      14 hits so far
  193     2812        miss      14 hits so far
  194     2760        miss      14 hits so far
  195     2500        miss      14 hits so far
  196     2135        miss      14 hits so far
  197     2395        miss      14 hits so far
  198     3593        miss      14 hits so far
  199     3020        miss      14 hits so far
  200     2291        miss      14 hits so far

══════════════════════════════════════════════════════════════
  FLUSH+RELOAD — STATISTICAL SUMMARY  (190 samples)
══════════════════════════════════════════════════════════════
  Total cache hits   : 14 / 190  (7%)
  Average reload time: 2489 ns
  Threshold          : 1244 ns
  Verdict            : Low hit rate — check timing / CPU pinning.

══════════════════════════════════════════════════════════════
  EXTRACTING SESSION TOKEN FROM SPY PAGE
══════════════════════════════════════════════════════════════

  ╔════════════════════════════════════════════════════════════════╗
  ║  Offset   Hex (16 bytes/row)                   ASCII          ║
  ╠════════════════════════════════════════════════════════════════╣
  ║  0000   53 45 53 53 49 4f 4e 20  7c 20 69 64 3d 38 66 33  │ SESSION | id=8f3 ║
  ║  0010   61 31 63 39 64 32 65 37  62 34 30 35 36 20 7c 20  │ a1c9d2e7b4056 |  ║
  ║  0020   75 73 65 72 3d 62 6f 62  20 7c 20 72 6f 6c 65 3d  │ user=bob | role= ║
  ║  0030   61 64 6d 69 6e 20 7c 20  65 78 70 69 72 65 73 3d  │ admin | expires= ║
  ║  0040   31 37 38 31 33 30 33 33  31 37 20 7c 20 69 74 65  │ 1781303317 | ite ║
  ║  0050   72 3d 31 38 34 00 00 00  00 00 00 00 00 00 00 00  │ r=184........... ║
  ║  0060   00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  │ ................ ║
  ║  0070   00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  │ ................ ║
  ║  0080   00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  │ ................ ║
  ║  0090   00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  │ ................ ║
  ║  00a0   00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  │ ................ ║
  ║  00b0   00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  │ ................ ║
  ╚════════════════════════════════════════════════════════════════╝

  ╔══════════════════════════════════════════════════════════════╗
  ║       *** FLUSH+RELOAD ATTACK SUCCESSFUL ***                ║
  ╠══════════════════════════════════════════════════════════════╣
  ║  Cache hits observed   : 14                                  ║
  ║  Hit rate              : 7                                  %║
  ║  Average reload time   : 2489                              ns ║
  ╠══════════════════════════════════════════════════════════════╣
  ║  EXTRACTED SESSION TOKEN:                                   ║
  ║    SESSION | id=8f3a1c9d2e7b4056 | user=bob | role=admin | expire║
  ║    pires=1781303317 | iter=184                                   ║
  ╠══════════════════════════════════════════════════════════════╣
  ║  Attack used no IPC, no signals, no ptrace.                 ║
  ║  Token was read purely via cache timing side-channel.       ║
  ╚══════════════════════════════════════════════════════════════╝

[attacker] Done.
